Date,Country,City,Specie,count,min,max,median,variance
5/20/2020,MN,Ulan Bator,temperature,264,5,16,9,111.67
6/18/2020,MN,Ulan Bator,temperature,262,8.5,29.5,20,462.82
1/27/2020,MN,Ulan Bator,temperature,240,-28,-7.5,-23,405.84
2/29/2020,MN,Ulan Bator,temperature,264,-18.5,-6,-14.5,188.84
2/9/2020,MN,Ulan Bator,temperature,140,-23,-8,-21,249.18
3/7/2020,MN,Ulan Bator,temperature,264,-17,-2,-8,218.91
3/21/2020,MN,Ulan Bator,temperature,264,-11,5.5,-4.5,332.71
4/5/2020,MN,Ulan Bator,temperature,264,-9,16,5.5,705.8
4/10/2020,MN,Ulan Bator,temperature,264,-8,14,2.5,653.45
4/28/2020,MN,Ulan Bator,temperature,264,0.5,23,15,611.69
1/13/2020,MN,Ulan Bator,temperature,216,-33,-17.5,-29,237.75
1/21/2020,MN,Ulan Bator,temperature,216,-31,-15,-26,224.65
5/22/2020,MN,Ulan Bator,temperature,264,3,12,8,76.81
4/1/2020,MN,Ulan Bator,temperature,264,-12,9,-4,550.56
5/6/2020,MN,Ulan Bator,temperature,264,4,17,13.5,114.95
5/30/2020,MN,Ulan Bator,temperature,264,2,11,6.5,106.34
7/10/2020,MN,Ulan Bator,temperature,240,13,15,14,5.02
1/28/2020,MN,Ulan Bator,temperature,240,-26.5,-5.5,-18,529.7
3/17/2020,MN,Ulan Bator,temperature,264,-9,9,0.5,376
7/19/2020,MN,Ulan Bator,temperature,264,6,18.5,13,159.91
5/2/2020,MN,Ulan Bator,temperature,264,1.5,15,8,121.9
7/1/2020,MN,Ulan Bator,temperature,264,11,21,17,75.46
3/15/2020,MN,Ulan Bator,temperature,264,-14,5,-3.5,432.85
3/23/2020,MN,Ulan Bator,temperature,264,-8.5,15.5,2,697
5/18/2020,MN,Ulan Bator,temperature,264,-1,20.5,13,594.19
5/23/2020,MN,Ulan Bator,temperature,264,-0.5,17,11,340.44
6/3/2020,MN,Ulan Bator,temperature,264,-1,17,11,461.59
7/4/2020,MN,Ulan Bator,temperature,264,10,24,17.5,185.46
1/5/2020,MN,Ulan Bator,temperature,240,-22,-10,-15.5,103.7
1/29/2020,MN,Ulan Bator,temperature,240,-23,-7,-17,277.88
7/12/2020,MN,Ulan Bator,temperature,248,10,24,19,256.01
3/16/2020,MN,Ulan Bator,temperature,264,-5,6,-2,147.01
5/4/2020,MN,Ulan Bator,temperature,264,5,21.5,13,289.62
6/19/2020,MN,Ulan Bator,temperature,264,12,31.5,21,454.22
1/18/2020,MN,Ulan Bator,temperature,216,-29.5,-15,-23,218.7
3/2/2020,MN,Ulan Bator,temperature,264,-18,-9,-11.5,37.95
3/19/2020,MN,Ulan Bator,temperature,264,-10.5,4,-3,285.18
4/22/2020,MN,Ulan Bator,temperature,264,-15.5,5.5,-3.5,574.03
4/29/2020,MN,Ulan Bator,temperature,264,4,25,15,485.97
7/8/2020,MN,Ulan Bator,temperature,255,16.5,31,21.5,200.61
2/28/2020,MN,Ulan Bator,temperature,264,-27,-6,-20,479.73
3/6/2020,MN,Ulan Bator,temperature,264,-23,-2,-13.5,521.19
1/17/2020,MN,Ulan Bator,temperature,216,-28,-13.5,-24,239.29
1/24/2020,MN,Ulan Bator,temperature,240,-30,-13,-25.5,302.92
5/21/2020,MN,Ulan Bator,temperature,264,4,13.5,9,91.35
6/2/2020,MN,Ulan Bator,temperature,264,4.5,14.5,11.5,93.67
6/17/2020,MN,Ulan Bator,temperature,240,10,26,17.5,268.34
7/14/2020,MN,Ulan Bator,temperature,264,12.5,28,19.5,176.22
1/4/2020,MN,Ulan Bator,temperature,240,-27,-11.5,-22,241.56
5/1/2020,MN,Ulan Bator,temperature,264,11,24,18,131.12
3/13/2020,MN,Ulan Bator,temperature,264,-22.5,-3,-13,430.48
5/3/2020,MN,Ulan Bator,temperature,264,-6,20,9.5,902.72
6/13/2020,MN,Ulan Bator,temperature,264,6,20,13.5,204.04
7/11/2020,MN,Ulan Bator,temperature,240,13,21,15.5,99.68
2/5/2020,MN,Ulan Bator,temperature,240,-29,-11.5,-23,325.66
3/10/2020,MN,Ulan Bator,temperature,264,-27.5,-4,-16.5,659.12
5/31/2020,MN,Ulan Bator,temperature,264,-2,17.5,10,436.65
6/5/2020,MN,Ulan Bator,temperature,264,9,28,20.5,376.07
7/2/2020,MN,Ulan Bator,temperature,264,12,22.5,16.5,80.03
2/7/2020,MN,Ulan Bator,temperature,240,-28,-7,-21.5,467.97
4/11/2020,MN,Ulan Bator,temperature,264,-4.5,14,6,417.93
3/4/2020,MN,Ulan Bator,temperature,26,-16,-12,-12.5,33.8
3/24/2020,MN,Ulan Bator,temperature,264,-5,13,0.5,318.58
3/26/2020,MN,Ulan Bator,temperature,264,-16.5,-3,-9,206.68
6/1/2020,MN,Ulan Bator,temperature,264,3,20.5,13.5,359.26
6/15/2020,MN,Ulan Bator,temperature,264,6,31,21,709.77
1/6/2020,MN,Ulan Bator,temperature,240,-27,-14,-23.5,162.44
1/15/2020,MN,Ulan Bator,temperature,216,-30,-16,-26,211.6
6/7/2020,MN,Ulan Bator,temperature,264,11.5,21,16.5,90.55
6/12/2020,MN,Ulan Bator,temperature,264,7,14,11,44.12
6/23/2020,MN,Ulan Bator,temperature,264,11.5,22.5,15,115.91
3/1/2020,MN,Ulan Bator,temperature,264,-17,-9,-14,68.98
4/23/2020,MN,Ulan Bator,temperature,264,-13,15,1.5,1096.02
3/5/2020,MN,Ulan Bator,temperature,264,-21,-3,-14.5,379.08
3/11/2020,MN,Ulan Bator,temperature,264,-18,-6,-11.5,151.88
4/17/2020,MN,Ulan Bator,temperature,264,-9,16.5,11,916.28
4/20/2020,MN,Ulan Bator,temperature,264,-14.5,-2,-6,149.62
4/24/2020,MN,Ulan Bator,temperature,264,-3,18,10.5,616.6
5/12/2020,MN,Ulan Bator,temperature,264,0,20,10,472.31
1/22/2020,MN,Ulan Bator,temperature,216,-28,-11.5,-22,252.38
2/26/2020,MN,Ulan Bator,temperature,264,-11,-6,-9,18.18
6/30/2020,MN,Ulan Bator,temperature,264,10,26,17,262.97
5/16/2020,MN,Ulan Bator,temperature,264,-1,5,1,43.34
5/19/2020,MN,Ulan Bator,temperature,264,2,20,13.5,381.64
6/27/2020,MN,Ulan Bator,temperature,264,12,27,20,323.31
3/29/2020,MN,Ulan Bator,temperature,253,-12,9,-3,504.82
6/6/2020,MN,Ulan Bator,temperature,264,12.5,31.5,23,285.84
1/20/2020,MN,Ulan Bator,temperature,216,-31,-15.5,-25,253.66
4/12/2020,MN,Ulan Bator,temperature,264,2,17,10,255.48
5/7/2020,MN,Ulan Bator,temperature,264,1,11.5,5.5,147.12
5/27/2020,MN,Ulan Bator,temperature,264,3,26.5,17.5,639.7
7/17/2020,MN,Ulan Bator,temperature,264,8,16.5,12,80.77
2/4/2020,MN,Ulan Bator,temperature,240,-33.5,-12.5,-25.5,523.2
3/3/2020,MN,Ulan Bator,temperature,55,-26,-22,-25,34.22
3/14/2020,MN,Ulan Bator,temperature,264,-17,3,-5,528.3
6/4/2020,MN,Ulan Bator,temperature,264,2,22,16.5,494.35
6/9/2020,MN,Ulan Bator,temperature,264,0,19,12,411.91
6/10/2020,MN,Ulan Bator,temperature,264,0.5,22.5,15,592.85
6/20/2020,MN,Ulan Bator,temperature,264,14.5,26,20,142.62
6/24/2020,MN,Ulan Bator,temperature,264,10,16.5,12,30.53
2/8/2020,MN,Ulan Bator,temperature,240,-27,-6,-20,447.12
2/27/2020,MN,Ulan Bator,temperature,264,-23,-9.5,-14,165.83
7/9/2020,MN,Ulan Bator,temperature,240,14,25,16.5,105.58
1/31/2020,MN,Ulan Bator,temperature,240,-26.5,-13,-19.5,164.19
1/14/2020,MN,Ulan Bator,temperature,216,-32,-16,-27,249.91
1/26/2020,MN,Ulan Bator,temperature,240,-27.5,-9,-22.5,346.43
4/8/2020,MN,Ulan Bator,temperature,264,-6,11,3,268.45
4/9/2020,MN,Ulan Bator,temperature,264,-5,11,1,254.57
4/16/2020,MN,Ulan Bator,temperature,264,-6,12,1,404.76
5/17/2020,MN,Ulan Bator,temperature,264,-0.5,15,7.5,287.95
5/29/2020,MN,Ulan Bator,temperature,264,0,4,3,13.17
6/14/2020,MN,Ulan Bator,temperature,264,3,26.5,18.5,730.46
1/30/2020,MN,Ulan Bator,temperature,240,-24,-9,-18,202.02
3/28/2020,MN,Ulan Bator,temperature,264,-14,7,-3.5,568.8
6/21/2020,MN,Ulan Bator,temperature,264,14.5,19.5,15.5,19.87
3/30/2020,MN,Ulan Bator,temperature,264,-8,3,-1.5,76.22
4/25/2020,MN,Ulan Bator,temperature,264,-4.5,18,8.5,599.61
1/11/2020,MN,Ulan Bator,temperature,240,-30,-16,-27,171.34
5/28/2020,MN,Ulan Bator,temperature,264,4,17,10,175.31
6/22/2020,MN,Ulan Bator,temperature,264,12.5,21.5,16.5,109.37
7/6/2020,MN,Ulan Bator,temperature,264,11,24.5,17.5,211.53
1/3/2020,MN,Ulan Bator,temperature,100,-26,-12.5,-22.5,269.92
1/10/2020,MN,Ulan Bator,temperature,240,-29.5,-15,-22.5,136.5
4/19/2020,MN,Ulan Bator,temperature,264,-6,2,-1,33.09
4/26/2020,MN,Ulan Bator,temperature,264,1,22,11.5,625.69
6/26/2020,MN,Ulan Bator,temperature,264,8,24.5,17.5,344.91
7/15/2020,MN,Ulan Bator,temperature,264,14,26,22,144.19
3/8/2020,MN,Ulan Bator,temperature,264,-24,-7,-10,213.79
4/6/2020,MN,Ulan Bator,temperature,264,0,10,5,80.2
2/1/2020,MN,Ulan Bator,temperature,240,-30.5,-16,-27.5,217.14
4/2/2020,MN,Ulan Bator,temperature,264,-10,12.5,-2,644.94
5/9/2020,MN,Ulan Bator,temperature,264,0,6,2.5,44.74
1/9/2020,MN,Ulan Bator,temperature,240,-27,-16.5,-20,88.77
1/19/2020,MN,Ulan Bator,temperature,216,-26,-11,-23.5,248.93
6/11/2020,MN,Ulan Bator,temperature,264,3.5,19.5,15.5,199.51
6/28/2020,MN,Ulan Bator,temperature,264,14.5,25.5,19,99.33
7/20/2020,MN,Ulan Bator,temperature,264,3,24.5,14,512.97
7/21/2020,MN,Ulan Bator,temperature,37,7.5,12,12,26.05
1/12/2020,MN,Ulan Bator,temperature,240,-32,-18.5,-28.5,174.77
2/6/2020,MN,Ulan Bator,temperature,240,-26,-9.5,-22.5,327.09
3/21/2020,MN,Ulan Bator,wind gust,33,10.8,11.8,11.8,2.29
3/24/2020,MN,Ulan Bator,wind gust,39,10.8,20.5,16.9,140.13
3/28/2020,MN,Ulan Bator,wind gust,17,10.8,10.8,10.8,0
3/30/2020,MN,Ulan Bator,wind gust,33,10.8,11.8,10.8,2.29
3/31/2020,MN,Ulan Bator,wind gust,22,8.7,9.7,8.7,2.62
3/27/2020,MN,Ulan Bator,wind gust,34,10.8,13.8,10.8,23.18
2/26/2020,MN,Ulan Bator,wind gust,22,12.8,15.9,12.8,25.17
3/15/2020,MN,Ulan Bator,wind gust,11,8.7,8.7,8.7,0
3/16/2020,MN,Ulan Bator,wind gust,22,10.8,11.8,10.8,2.62
3/18/2020,MN,Ulan Bator,wind gust,11,10.8,10.8,10.8,0
3/25/2020,MN,Ulan Bator,wind gust,17,12.8,12.8,12.8,0
4/22/2020,MN,Ulan Bator,so2,196,0.6,42.1,4.4,479.3
5/22/2020,MN,Ulan Bator,so2,89,0.6,4.6,1.7,8.78
6/12/2020,MN,Ulan Bator,so2,55,0.6,3.1,1.3,5.89
6/15/2020,MN,Ulan Bator,so2,125,0.6,10.2,1.6,29.91
3/1/2020,MN,Ulan Bator,so2,209,1.8,50.4,11.8,874.95
3/15/2020,MN,Ulan Bator,so2,227,1.1,40.8,8.4,602.74
3/31/2020,MN,Ulan Bator,so2,221,0.6,35.5,6.3,564.18
4/3/2020,MN,Ulan Bator,so2,223,0.6,44.9,8.7,589.7
6/20/2020,MN,Ulan Bator,so2,118,0.6,12.2,1.8,39.88
7/18/2020,MN,Ulan Bator,so2,83,0.6,6.1,1.1,12.64
2/24/2020,MN,Ulan Bator,so2,214,1.6,58.5,11.4,756.26
4/26/2020,MN,Ulan Bator,so2,167,1.6,27.9,5.6,293.56
6/8/2020,MN,Ulan Bator,so2,50,0.6,6.1,1.1,7.69
3/19/2020,MN,Ulan Bator,so2,224,0.7,28.4,6.4,246.26
3/27/2020,MN,Ulan Bator,so2,90,0.6,34.5,6.6,738.93
5/26/2020,MN,Ulan Bator,so2,91,0.6,7.9,1.6,16.89
5/29/2020,MN,Ulan Bator,so2,38,0.6,1.6,1.1,1.34
1/26/2020,MN,Ulan Bator,so2,164,2.6,64.4,12.7,3377.66
2/5/2020,MN,Ulan Bator,so2,171,2.6,54.2,11.5,1280.71
2/27/2020,MN,Ulan Bator,so2,211,1.1,52.5,9,849.03
3/8/2020,MN,Ulan Bator,so2,183,0.6,37.8,5.3,394.77
6/6/2020,MN,Ulan Bator,so2,73,0.6,10.6,1.3,46.79
3/28/2020,MN,Ulan Bator,so2,93,0.6,40.6,7.6,932.96
4/6/2020,MN,Ulan Bator,so2,190,0.6,19.3,4.1,96.08
5/23/2020,MN,Ulan Bator,so2,112,0.6,10.4,1.8,29.27
7/1/2020,MN,Ulan Bator,so2,83,0.6,2.6,1.1,2.23
4/11/2020,MN,Ulan Bator,so2,154,0.6,24.6,3.3,178.91
4/16/2020,MN,Ulan Bator,so2,176,0.6,23.1,5.1,192.18
5/17/2020,MN,Ulan Bator,so2,113,0.6,3.6,1.8,6.37
5/24/2020,MN,Ulan Bator,so2,117,0.6,8.2,2.1,26.61
1/24/2020,MN,Ulan Bator,so2,167,4.4,59.9,20,2248.37
2/20/2020,MN,Ulan Bator,so2,162,1.6,30.7,8.3,253.8
2/22/2020,MN,Ulan Bator,so2,191,2.1,55.6,17,1598.07
3/29/2020,MN,Ulan Bator,so2,150,0.6,41.1,7.6,648.32
6/13/2020,MN,Ulan Bator,so2,73,0.6,3.1,1.6,5.35
4/10/2020,MN,Ulan Bator,so2,207,0.6,47,5.4,309.43
5/4/2020,MN,Ulan Bator,so2,141,0.6,23.1,3.1,116.74
5/8/2020,MN,Ulan Bator,so2,148,0.6,28.1,2.8,142.73
7/13/2020,MN,Ulan Bator,so2,82,0.6,5.5,1.1,7.02
1/5/2020,MN,Ulan Bator,so2,196,0.6,77.7,15.1,3295.82
2/1/2020,MN,Ulan Bator,so2,186,3.2,56.4,12.7,1111.16
3/16/2020,MN,Ulan Bator,so2,215,0.6,37.5,8.8,482.49
3/26/2020,MN,Ulan Bator,so2,84,0.6,20.8,4.4,212.84
5/27/2020,MN,Ulan Bator,so2,108,0.6,18.2,1.8,83.75
6/11/2020,MN,Ulan Bator,so2,53,0.6,8.7,1.1,17.79
7/16/2020,MN,Ulan Bator,so2,37,0.6,1.4,0.6,0.68
1/20/2020,MN,Ulan Bator,so2,161,4.1,57.2,14.7,1616.85
1/31/2020,MN,Ulan Bator,so2,186,2.6,51.1,8.9,1308.21
2/28/2020,MN,Ulan Bator,so2,209,0.9,50.4,10.2,843.79
3/10/2020,MN,Ulan Bator,so2,195,1.1,49.4,13.7,913.81
3/30/2020,MN,Ulan Bator,so2,199,0.6,27.7,4.4,199.99
4/19/2020,MN,Ulan Bator,so2,171,0.6,14.5,2.6,45.3
1/11/2020,MN,Ulan Bator,so2,209,0.8,76.1,12.7,3632.85
1/25/2020,MN,Ulan Bator,so2,165,4.6,65.9,14.7,2602.46
2/15/2020,MN,Ulan Bator,so2,174,2.8,56.8,13.7,1814.01
2/18/2020,MN,Ulan Bator,so2,165,5.6,58.6,18.8,1491.11
6/19/2020,MN,Ulan Bator,so2,149,0.6,29.3,2.1,142.34
6/29/2020,MN,Ulan Bator,so2,80,0.6,5.5,1.6,11.02
2/8/2020,MN,Ulan Bator,so2,167,5.1,53.2,15.6,1077.24
4/25/2020,MN,Ulan Bator,so2,166,0.6,29.4,5,266.63
5/21/2020,MN,Ulan Bator,so2,109,0.6,8.2,2.6,19.7
6/1/2020,MN,Ulan Bator,so2,84,0.6,11.2,1.4,42.3
3/3/2020,MN,Ulan Bator,so2,67,1.1,50.9,8.8,1142.34
7/15/2020,MN,Ulan Bator,so2,96,0.6,4.6,1.1,5.51
7/17/2020,MN,Ulan Bator,so2,41,0.6,6.6,0.6,14.84
1/18/2020,MN,Ulan Bator,so2,167,4.1,64.4,19.8,2813.78
1/30/2020,MN,Ulan Bator,so2,177,2.1,49.4,11.7,1463.73
2/9/2020,MN,Ulan Bator,so2,164,6.6,45.3,19,648.11
2/29/2020,MN,Ulan Bator,so2,209,1.6,59.3,11.4,1112.8
7/20/2020,MN,Ulan Bator,so2,116,0.6,19.6,4.2,125.86
1/16/2020,MN,Ulan Bator,so2,157,5.1,76,18.1,3716.75
6/4/2020,MN,Ulan Bator,so2,101,0.6,18.7,2.3,92.92
6/24/2020,MN,Ulan Bator,so2,63,0.6,2.2,1.1,1.99
7/5/2020,MN,Ulan Bator,so2,100,0.6,9.7,1.7,20.14
4/20/2020,MN,Ulan Bator,so2,189,0.6,17.8,3.3,129.73
5/28/2020,MN,Ulan Bator,so2,68,0.6,10.9,1.4,28.14
5/30/2020,MN,Ulan Bator,so2,45,0.6,2.6,1.1,3.33
6/3/2020,MN,Ulan Bator,so2,95,0.6,22.8,2.6,174.99
1/10/2020,MN,Ulan Bator,so2,213,1.6,74,15.8,3858.1
1/15/2020,MN,Ulan Bator,so2,183,4.9,77.3,24.5,4128.99
3/12/2020,MN,Ulan Bator,so2,208,0.6,48.2,10.2,682.46
4/8/2020,MN,Ulan Bator,so2,217,0.6,29.9,5.8,180.77
6/16/2020,MN,Ulan Bator,so2,142,0.6,20.3,1.9,80.79
6/26/2020,MN,Ulan Bator,so2,89,0.6,7.3,1.6,28.88
1/6/2020,MN,Ulan Bator,so2,215,3.1,75.6,16.3,3224.45
3/24/2020,MN,Ulan Bator,so2,234,0.6,28.7,7.6,327.85
7/14/2020,MN,Ulan Bator,so2,64,0.6,2.3,0.9,1.62
5/16/2020,MN,Ulan Bator,so2,91,0.6,5.4,1.1,9.49
5/31/2020,MN,Ulan Bator,so2,76,0.6,20.1,1.7,127.32
7/21/2020,MN,Ulan Bator,so2,15,0.6,4.6,1.3,15.07
1/17/2020,MN,Ulan Bator,so2,165,6.6,62.4,20.3,2976.86
3/4/2020,MN,Ulan Bator,so2,189,1.6,54.6,11.1,1752.22
5/9/2020,MN,Ulan Bator,so2,93,0.6,4.1,1.6,4.84
5/13/2020,MN,Ulan Bator,so2,141,0.6,19.7,2.4,82.87
6/7/2020,MN,Ulan Bator,so2,55,0.6,6.6,1.1,16.53
3/5/2020,MN,Ulan Bator,so2,194,1.1,58.6,9.2,1475.18
4/15/2020,MN,Ulan Bator,so2,170,0.6,10.2,3.6,50.32
4/23/2020,MN,Ulan Bator,so2,209,0.6,45.4,9.2,782.81
5/2/2020,MN,Ulan Bator,so2,146,0.6,13.2,3.8,77.22
3/9/2020,MN,Ulan Bator,so2,192,1.1,53.6,9,1045.39
6/22/2020,MN,Ulan Bator,so2,59,0.6,4.1,1.2,7.54
7/8/2020,MN,Ulan Bator,so2,94,0.6,73.7,1.6,6207.14
7/19/2020,MN,Ulan Bator,so2,53,0.6,6.4,1.1,13.58
5/7/2020,MN,Ulan Bator,so2,126,0.6,6.1,1.6,17.48
5/20/2020,MN,Ulan Bator,so2,127,0.6,11.7,2.6,39.23
6/21/2020,MN,Ulan Bator,so2,83,0.6,11.7,1.6,20.55
6/25/2020,MN,Ulan Bator,so2,69,0.6,6.6,1.1,13.91
2/6/2020,MN,Ulan Bator,so2,170,5.6,55.4,19.2,2025.36
2/12/2020,MN,Ulan Bator,so2,176,1.1,54,9.2,1902.39
4/14/2020,MN,Ulan Bator,so2,167,0.6,10.2,2.7,42
5/1/2020,MN,Ulan Bator,so2,178,0.6,23.5,5.6,229.21
6/30/2020,MN,Ulan Bator,so2,86,0.6,5.6,1.6,7.76
3/2/2020,MN,Ulan Bator,so2,182,0.6,12.2,4.1,72.6
3/21/2020,MN,Ulan Bator,so2,218,0.6,37,5.9,431.16
5/3/2020,MN,Ulan Bator,so2,153,0.6,30.8,2.6,210.96
5/6/2020,MN,Ulan Bator,so2,116,0.6,8.7,2.1,12.54
12/31/2019,MN,Ulan Bator,so2,170,1.1,78,14.4,4711.44
2/14/2020,MN,Ulan Bator,so2,159,0.6,33,7.4,346.42
2/21/2020,MN,Ulan Bator,so2,183,1.1,47.7,8.2,959.25
2/26/2020,MN,Ulan Bator,so2,196,0.6,31.7,7.3,378.66
5/12/2020,MN,Ulan Bator,so2,143,0.6,22.2,2.9,149.09
6/10/2020,MN,Ulan Bator,so2,66,0.6,27.7,1.6,175.46
6/14/2020,MN,Ulan Bator,so2,126,0.6,16.8,2.1,118.82
7/9/2020,MN,Ulan Bator,so2,78,0.6,2.9,1.1,2.17
3/22/2020,MN,Ulan Bator,so2,212,0.6,52.4,10.2,654.59
4/27/2020,MN,Ulan Bator,so2,185,0.6,24.1,6.1,173.91
6/28/2020,MN,Ulan Bator,so2,102,0.6,7.9,1.2,28.52
4/24/2020,MN,Ulan Bator,so2,173,0.6,50.4,5.1,647.36
5/10/2020,MN,Ulan Bator,so2,136,0.6,15.5,2.1,38.48
7/4/2020,MN,Ulan Bator,so2,112,0.6,50.6,1.6,2775.66
1/22/2020,MN,Ulan Bator,so2,152,4.6,72.7,19.3,2941.85
2/4/2020,MN,Ulan Bator,so2,192,4.2,61.1,17.1,1919.55
2/16/2020,MN,Ulan Bator,so2,186,7.1,58.8,18.8,2298.95
3/18/2020,MN,Ulan Bator,so2,168,0.6,14.2,4.1,89.78
7/12/2020,MN,Ulan Bator,so2,80,0.6,2.8,1.1,3.77
1/2/2020,MN,Ulan Bator,so2,189,2.1,78.6,28.7,4279.63
4/12/2020,MN,Ulan Bator,so2,168,0.6,31.2,3.8,299.99
5/11/2020,MN,Ulan Bator,so2,136,0.6,16.3,1.9,59.79
5/18/2020,MN,Ulan Bator,so2,155,0.6,11.2,2.6,44.55
4/5/2020,MN,Ulan Bator,so2,215,0.6,20.1,5.8,152.66
6/9/2020,MN,Ulan Bator,so2,75,0.6,18.3,1.6,158.96
1/19/2020,MN,Ulan Bator,so2,167,3.3,53.5,19.3,1265.02
1/27/2020,MN,Ulan Bator,so2,172,2.1,63.9,13.7,3304.13
3/7/2020,MN,Ulan Bator,so2,199,2.3,57.8,13.7,1331.46
3/14/2020,MN,Ulan Bator,so2,228,1.1,41.6,13.1,741.26
6/5/2020,MN,Ulan Bator,so2,88,0.6,22.1,2.1,160.76
1/28/2020,MN,Ulan Bator,so2,203,0.8,65.1,13.7,3077.84
2/3/2020,MN,Ulan Bator,so2,187,1.6,59,16.6,2081.24
3/20/2020,MN,Ulan Bator,so2,226,0.6,45.5,6.6,382.64
6/2/2020,MN,Ulan Bator,so2,64,0.6,4.4,1.6,6.69
5/19/2020,MN,Ulan Bator,so2,153,0.6,16.9,2.2,83.29
7/6/2020,MN,Ulan Bator,so2,124,0.6,17.5,1.6,51.74
1/14/2020,MN,Ulan Bator,so2,180,6.6,79,21.1,4687.86
2/11/2020,MN,Ulan Bator,so2,188,3.3,60.7,19.6,1931.98
3/17/2020,MN,Ulan Bator,so2,212,1.1,45.1,8.2,557.59
